lei,lender_name,source_year,source,status
5493000B61DDZ2PG1515,"TBK BANK, SSB",2025,Official HMDA Data Browser filers API,matched
5493000BAKE4VAHVCU55,SALAL Credit Union,2025,Official HMDA Data Browser filers API,matched
5493000BIR9N6Y5KFV24,"CNB Bank And Trust, N.A.",2025,Official HMDA Data Browser filers API,matched
5493000BR75YQF0VQC27,HOMESTAR FINANCIAL CORPORATION,2023,Official HMDA Data Browser filers API,matched
5493000CHQ0HEHGLJ573,"Onward Home Mortgage, LLC",2025,Official HMDA Data Browser filers API,matched
5493000D6RXLNBZQYA47,COLUMBIA COMMUNITY CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
5493000D7DINI9PZN749,SCOTT CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
5493000E527OH5Y8TR73,"NEWPORT NEWS SHIPBUILDING EMPLOYEES CREDIT UNION, INC. DBA BAYPORT CREDIT UNION",2025,Official HMDA Data Browser filers API,matched
5493000EAQ6YVQD0ZB49,Western Bank,2025,Official HMDA Data Browser filers API,matched
5493000EKZWTYZXUW582,First National Bank of Pana,2025,Official HMDA Data Browser filers API,matched
5493000EO85W8IS2FR22,LOGIX FEDERAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
5493000EUC3MM52PJV85,CAKE MORTGAGE CORP.,2025,Official HMDA Data Browser filers API,matched
5493000F6NFDOVVZP043,"FIRST STATE MORTGAGE SERVICES, LLC",2025,Official HMDA Data Browser filers API,matched
5493000FE7FNF0BV8N77,The North Side Bank & Trust Company,2024,Official HMDA Data Browser filers API,matched
5493000FRWKMPAALEY22,KOHLER CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
5493000FSLMV0FBEQY36,BLUEBIRD HOME LOANS LLC,2025,Official HMDA Data Browser filers API,matched
5493000FSTFO9AWR2J40,ROCKLAND Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
5493000FWM3I2HHQY149,WASHINGTON STATE EMPLOYEES CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
5493000GDQJIBPCUBG13,Eagle Bank,2025,Official HMDA Data Browser filers API,matched
5493000GQ5D5YW5QID32,"Mortgage America, Inc.",2025,Official HMDA Data Browser filers API,matched
5493000GQWJTTR0TEH83,Chelsea Groton Bank,2024,Official HMDA Data Browser filers API,matched
5493000H6DFDDJRORG89,"LADERA LENDING, INC.",2025,Official HMDA Data Browser filers API,matched
5493000H6FXB15JQW781,COMMUNITIES OF ABILENE FEDERAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
5493000H7FLU47PQYQ10,Heritage Bank,2025,Official HMDA Data Browser filers API,matched
5493000HP3PE9SZG4B02,"CAPITOL FEDERAL LOAN COMPANY, LP",2023,Official HMDA Data Browser filers API,matched
5493000I1D48IYADQB06,"CINCH FUNDING, LLC",2023,Official HMDA Data Browser filers API,matched
5493000I54FJ7EG6WZ24,Exchange Bank,2024,Official HMDA Data Browser filers API,matched
5493000IIYWBLONJVJ30,ROUNDPOINT MORTGAGE SERVICING LLC,2025,Official HMDA Data Browser filers API,matched
5493000IRWB5WYTD2P48,"AMERICAS MORTGAGE PROFESSIONALS, LLC",2023,Official HMDA Data Browser filers API,matched
5493000JBDASEOSXCI67,Holy Rosary Regional Credit Union,2024,Official HMDA Data Browser filers API,matched
5493000JCZ0GMM2WOD15,WOODTRUST BANK,2025,Official HMDA Data Browser filers API,matched
5493000JFVFQFL816N45,ENCORE BANK,2025,Official HMDA Data Browser filers API,matched
5493000JZXUB8NOEMF64,TOWN AND COUNTRY Credit Union,2024,Official HMDA Data Browser filers API,matched
5493000KJ6VEEFTSNI20,Bank of Pontiac,2025,Official HMDA Data Browser filers API,matched
5493000KQ2PZ8G6VNI80,University First Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
5493000KTY8YQ4SFHT59,COASTHILLS CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
5493000M096YV1VLKD70,Washington Financial Bank,2025,Official HMDA Data Browser filers API,matched
5493000M1X0MV8KPL945,Lineage Bank,2024,Official HMDA Data Browser filers API,matched
5493000NYUJT9UC6G261,LEADERONE FINANCIAL CORPORATION,2025,Official HMDA Data Browser filers API,matched
5493000NZZZU3GFIYL71,Needham Bank,2025,Official HMDA Data Browser filers API,matched
5493000OIGWIS24A1547,UNIVERSAL LENDING CORPORATION,2025,Official HMDA Data Browser filers API,matched
5493000OM9RKJW8W5K82,ALAMEDA MORTGAGE CORPORATION,2025,Official HMDA Data Browser filers API,matched
5493000QUE28T1SH6H86,Heritage Bank & Trust,2023,Official HMDA Data Browser filers API,matched
5493000QW05CG8MJX447,Midwest Regional Bank,2025,Official HMDA Data Browser filers API,matched
5493000RV6UQ52SVTV40,LBS FINANCIAL,2025,Official HMDA Data Browser filers API,matched
5493000SW5GLNL7VNX12,"State Financial Network, LLC",2025,Official HMDA Data Browser filers API,matched
5493000TY1MM1LLTM666,Liberty Bank for Savings,2025,Official HMDA Data Browser filers API,matched
5493000V86JDJLM0OV13,"CSL Financial, LLC",2025,Official HMDA Data Browser filers API,matched
5493000W1FD1FMQ03060,Frontier State Bank,2024,Official HMDA Data Browser filers API,matched
5493000WAJ1FMTFL5D75,HomePromise Corporation,2025,Official HMDA Data Browser filers API,matched
5493000XBNMBCC02KC17,"STONEWOOD HOME LENDING, LLC",2025,Official HMDA Data Browser filers API,matched
5493000XC2Y1SLXRQP11,"INFINITY EQUITY GROUP, LLC.",2025,Official HMDA Data Browser filers API,matched
5493000XJFWT2H46HI07,Southern Bank and Trust Company,2024,Official HMDA Data Browser filers API,matched
5493000XULPSCVX2HV31,PNB Community Bank,2025,Official HMDA Data Browser filers API,matched
5493000XYE7QL54NMB52,United Community Bank,2025,Official HMDA Data Browser filers API,matched
5493000YNV8IX4VD3X12,"VANDERBILT MORTGAGE AND FINANCE, INC.",2025,Official HMDA Data Browser filers API,matched
5493000ZB0IHPJ66BJ32,Luther Burbank Savings,2023,Official HMDA Data Browser filers API,matched
549300107HDIK6N8E812,First Peoples Bank,2025,Official HMDA Data Browser filers API,matched
54930010ZG6EHTCJ1L21,"Old Plank Trail Community Bank, N.A.",2025,Official HMDA Data Browser filers API,matched
5493001141Z7CINOSB62,"LOANFLIGHT LENDING, LLC",2025,Official HMDA Data Browser filers API,matched
54930011HPXXLJN2D407,Byline Bank,2025,Official HMDA Data Browser filers API,matched
549300121SF0K2LN2804,"PRIMELENDING, A PLAINSCAPITAL COMPANY",2025,Official HMDA Data Browser filers API,matched
54930012OSP7Z8V2FB74,HOME SOLUTION LENDERS INC.,2024,Official HMDA Data Browser filers API,matched
54930013MXTMNAENKY84,,,Official HMDA Data Browser filers API,unmatched
54930013SG5BXUL3G429,First Western Bank,2023,Official HMDA Data Browser filers API,matched
54930015645SYPOM7220,"ISERVE RESIDENTIAL LENDING, LLC",2025,Official HMDA Data Browser filers API,matched
54930015EUQKUCIRBQ14,METRO CU,2025,Official HMDA Data Browser filers API,matched
54930016ZSB1QWXLRJ13,"MY MOVE MORTGAGE, LLC",2025,Official HMDA Data Browser filers API,matched
54930017CJWOENP0BZ82,SUNMARK CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
54930017IQ4KPG7QW263,First Federal Savings and Loan Association,2024,Official HMDA Data Browser filers API,matched
5493001850NMVU84ZW56,XCEL FEDERAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
54930019RBT2SM6CQS78,Starion Bank,2025,Official HMDA Data Browser filers API,matched
5493001AGQGPJ3N3YL33,FOUNDERS FEDERAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
5493001B4TX233UP4J06,Rhode Island Credit Union,2025,Official HMDA Data Browser filers API,matched
5493001C1MX62NVN0U50,VELOCITY Credit Union,2025,Official HMDA Data Browser filers API,matched
5493001CF53JP3UQ0024,NewFirst National Bank,2025,Official HMDA Data Browser filers API,matched
5493001CM06UK2XY3I18,FRANKLIN MINT,2025,Official HMDA Data Browser filers API,matched
5493001DKNDZW3UIWI38,Cornerstone State Bank,2025,Official HMDA Data Browser filers API,matched
5493001E3OD1D4Y8KX63,"FIRST HERITAGE FINANCIAL, LLC",2025,Official HMDA Data Browser filers API,matched
5493001EXVWX6Q13MY44,Bank of Bartlett,2025,Official HMDA Data Browser filers API,matched
5493001F7QT2YW3K8D98,"DSLD MORTGAGE, LLC",2025,Official HMDA Data Browser filers API,matched
5493001FKX0BM8GN6P73,Woori America Bank,2025,Official HMDA Data Browser filers API,matched
5493001FMENBK31GGQ69,Rize Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
5493001FOLPDJ44AZD23,Northeast Bank,2023,Official HMDA Data Browser filers API,matched
5493001GAASLCSP1PB64,"NATIONAL COOPERATIVE BANK, N.A.",2025,Official HMDA Data Browser filers API,matched
5493001GCBD5XGNIC815,Coastal Community Bank,2025,Official HMDA Data Browser filers API,matched
5493001GDRY0EL7VG372,"ARK-LA-TEX FINANCIAL SERVICES, LLC.",2025,Official HMDA Data Browser filers API,matched
5493001HBUA9JSUEWO16,First Community Bank,2025,Official HMDA Data Browser filers API,matched
5493001HHBUTXHS7TZ96,HOMEAMERICAN MORTGAGE CORPORATION,2025,Official HMDA Data Browser filers API,matched
5493001HOQL7ZEKTRZ55,GREAT PLAINS FEDERAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
5493001HYUPH0X6FT603,Farmers and Miners Bank,2023,Official HMDA Data Browser filers API,matched
5493001I7Z53NDBE4X59,ALTITUDE FINANCIAL CORPORATION,2025,Official HMDA Data Browser filers API,matched
5493001JT9MT3Z3Y3M39,"RBC Bank, (Georgia) National Association",2025,Official HMDA Data Browser filers API,matched
5493001K7B4W8IPMZ254,FIRST STANDARD FINANCIAL CORP.,2025,Official HMDA Data Browser filers API,matched
5493001KKF1KUVEDX282,First Service Federal Credit Union,2024,Official HMDA Data Browser filers API,matched
5493001LCP9RF6ADEZ78,First National Bank and Trust Company of Weatherford,2025,Official HMDA Data Browser filers API,matched
5493001LHLYJE6PHUL18,Uwharrie Bank,2025,Official HMDA Data Browser filers API,matched
5493001LOTO6OW0LKT63,Mainstreet Community Bank of Florida,2025,Official HMDA Data Browser filers API,matched
5493001NJEVHTZW7FG34,SCHOOLSFIRST,2025,Official HMDA Data Browser filers API,matched
5493001ONS27RG5HKB81,SouthernTrust Bank,2024,Official HMDA Data Browser filers API,matched
5493001P1J1K386Q4G58,South Louisiana Bank,2023,Official HMDA Data Browser filers API,matched
5493001P38O8QXGI6503,SEA WEST COAST GUARD FEDERAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
5493001PJI787KH02821,Stockmans Bank,2025,Official HMDA Data Browser filers API,matched
5493001PXRJMPLXPG540,IDAHO CENTRAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
5493001Q8FNQ5TSRE594,,,Official HMDA Data Browser filers API,unmatched
5493001QMUDK2ML5S840,Neighbors Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
5493001QR7MEE12WC276,BAYPORT FUNDING LLC,2025,Official HMDA Data Browser filers API,matched
5493001QVY14BXG42N39,Institution for Savings in Newburyport and Its Vicinity,2024,Official HMDA Data Browser filers API,matched
5493001R92DY5DI1DI85,DRAPER AND KRAMER MORTGAGE CORP.,2023,Official HMDA Data Browser filers API,matched
5493001SBOA8GKVW1N27,AAXY L.L.C.,2025,Official HMDA Data Browser filers API,matched
5493001SDQVS1NWYH012,"PREMIER LENDING, INC.",2025,Official HMDA Data Browser filers API,matched
5493001SP13TNR6TUJ97,Western Commerce Bank,2025,Official HMDA Data Browser filers API,matched
5493001SSNVCONGBH947,The First National Bank and Trust Company,2025,Official HMDA Data Browser filers API,matched
5493001SXWZ4OFP8Z903,"DHI MORTGAGE COMPANY, LTD.",2025,Official HMDA Data Browser filers API,matched
5493001TKHVR1XBO7H51,MCKENZIE BANKING COMPANY,2023,Official HMDA Data Browser filers API,matched
5493001U0HWKEN6OLT59,CRESTLINE FUNDING CORPORATION,2025,Official HMDA Data Browser filers API,matched
5493001UYBOONMFYPR30,"Legacy Home Loans, LLC",2025,Official HMDA Data Browser filers API,matched
5493001VM8PTR1KD2A32,MEMBER ONE,2024,Official HMDA Data Browser filers API,matched
5493001VQ02LHMFEXJ21,MID-HUDSON VALLEY Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
5493001VZ9FY8HZOGY74,OneSouth Bank,2023,Official HMDA Data Browser filers API,matched
5493001WHVQBGRSWEU75,"HOMEBRIDGE FINANCIAL SERVICES, INC.",2025,Official HMDA Data Browser filers API,matched
5493001WL16YUSR2TI47,Cross Keys Bank,2025,Official HMDA Data Browser filers API,matched
5493001WRXQTCKCA6205,REDWOOD,2025,Official HMDA Data Browser filers API,matched
5493001X0T84TYRJ5Y59,"VISTA POINT MORTGAGE, LLC",2025,Official HMDA Data Browser filers API,matched
5493001XKL0FTNOJ0866,"GENEVA FINANCIAL, LLC",2025,Official HMDA Data Browser filers API,matched
5493001XP7X9J8PCH525,Southern States Bank,2024,Official HMDA Data Browser filers API,matched
5493001XRDEGNB7US825,VIBE CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
5493001XZBZCQEIYKY53,"CENTER STREET LENDING VIII, LLC",2023,Official HMDA Data Browser filers API,matched
5493001YBS0V28ZNVE97,American Nation Bank,2025,Official HMDA Data Browser filers API,matched
5493001YIUWLFRXQUO81,Summit Mortgage Corporation,2025,Official HMDA Data Browser filers API,matched
5493001YLK9E8PF87B85,Vibrant Credit Union,2024,Official HMDA Data Browser filers API,matched
5493001ZUNE2DKEA4702,ADDITION FINANCIAL,2025,Official HMDA Data Browser filers API,matched
5493001ZYMBN3CK8LJ82,Sturgis Bank & Trust Company,2023,Official HMDA Data Browser filers API,matched
549300200TL6RMY5ZN25,The Bank of Brodhead,2025,Official HMDA Data Browser filers API,matched
54930020NKD4V7LL4W50,EVOLVE,2025,Official HMDA Data Browser filers API,matched
54930020VWE4K0ME5605,The Monticello Banking Company,2025,Official HMDA Data Browser filers API,matched
54930020YWIK7HGH2R34,"SFMC, LP",2025,Official HMDA Data Browser filers API,matched
549300214PKB2Y1ZWH75,Mid-America Bank,2025,Official HMDA Data Browser filers API,matched
549300217ZPIHWEYT887,MassMutual Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
54930021DZJ9CEN11D61,Mortgage Right,2025,Official HMDA Data Browser filers API,matched
54930021QRU8VXNS6152,Sound Credit Union,2025,Official HMDA Data Browser filers API,matched
54930021WPEXNHYZUL09,"PLANET HOME LENDING, LLC",2025,Official HMDA Data Browser filers API,matched
549300228GG3C6SV3C98,American Community Bank & Trust,2025,Official HMDA Data Browser filers API,matched
54930022CQGV47Q8PM03,"SERVIS ONE, INC.",2025,Official HMDA Data Browser filers API,matched
54930022I573MYIIOM33,Southern Bank of Tennessee,2025,Official HMDA Data Browser filers API,matched
54930023C70YMJJDRL61,Ives Bank,2025,Official HMDA Data Browser filers API,matched
54930023DLYUOD6GKQ42,Hawthorn Bank,2025,Official HMDA Data Browser filers API,matched
549300249G20MDIDRR27,"SOUTHWEST STAGE FUNDING, LLC",2025,Official HMDA Data Browser filers API,matched
54930024QEEW6YDTWZ98,REV FEDERAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
549300256FCWXUM5FR50,Pioneer Bank,2025,Official HMDA Data Browser filers API,matched
5493002578XYSRFY2C51,MountainOne Bank,2024,Official HMDA Data Browser filers API,matched
54930025OQ7Y7X795P35,First State Bank,2025,Official HMDA Data Browser filers API,matched
54930025XJJO3T0M1A92,GEORGIA'S OWN,2025,Official HMDA Data Browser filers API,matched
549300278QYT0O65D265,COLORADO CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
54930027GUR70U427Y19,Campus Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
54930027H7CJF9GCDZ36,FORT FINANCIAL Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
54930028J11BWKUVGX50,HARBORSTONE,2025,Official HMDA Data Browser filers API,matched
54930029L79O0A2ZXF27,LAUNCH CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
5493002B2O407LCTBX72,Coulee Bank,2025,Official HMDA Data Browser filers API,matched
5493002B2WMHY23GFK92,"AMERICAN FINANCIAL RESOURCES, INC.",2025,Official HMDA Data Browser filers API,matched
5493002B3KWBDNOTY262,"Pendleton Community Bank, Inc.",2025,Official HMDA Data Browser filers API,matched
5493002B3S2CIVMYKZ51,,,Official HMDA Data Browser filers API,unmatched
5493002BHZ2N82ENVH10,"Lend Smart Mortgage, LLC",2023,Official HMDA Data Browser filers API,matched
5493002BRQ8SVQPCV108,PIEDMONT ADVANTAGE CREDIT UNION,2024,Official HMDA Data Browser filers API,matched
5493002C1SVHOFTWF108,AMERICU Credit Union,2025,Official HMDA Data Browser filers API,matched
5493002CAA1SKNHHUI24,Evergreen Bank Group,2025,Official HMDA Data Browser filers API,matched
5493002DRIX59V47NM65,LOS ANGELES POLICE Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
5493002EOK9UP4QZ5N22,LIBERTYONE Credit Union,2025,Official HMDA Data Browser filers API,matched
5493002F9OWLKRICTY67,STANDARD MORTGAGE CORPORATION,2025,Official HMDA Data Browser filers API,matched
5493002FQ43Q3BNXZW27,Macon Bank and Trust Company,2023,Official HMDA Data Browser filers API,matched
5493002FSR6V2NM1K863,Citizens Bank,2025,Official HMDA Data Browser filers API,matched
5493002G1DPDOKT55X37,DESCO,2025,Official HMDA Data Browser filers API,matched
5493002G4JO4BZ22MC13,"IVY MORTGAGE, INC.",2025,Official HMDA Data Browser filers API,matched
5493002GI63WHHUTUD85,"KEYSTONE FUNDING, INC.",2025,Official HMDA Data Browser filers API,matched
5493002GOGIUXB84JB89,First National Bank of Waterloo,2025,Official HMDA Data Browser filers API,matched
5493002HI2PDK2BQF091,Bank of the Flint Hills,2025,Official HMDA Data Browser filers API,matched
5493002HQBP2ODIIFH94,CLARK COUNTY CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
5493002IVUY1DY0ZCL83,Copper State Credit Union,2025,Official HMDA Data Browser filers API,matched
5493002J7RM1JLAXN553,First National Bank,2025,Official HMDA Data Browser filers API,matched
5493002JA8HUVL2CRT33,DEVELOPER'S MORTGAGE COMPANY,2025,Official HMDA Data Browser filers API,matched
5493002JDOI3GTNVUD76,German American Bank,2025,Official HMDA Data Browser filers API,matched
